File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_01.c,34,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_31.c,34,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_31.c,64,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_32.c,38,9,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"        strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_32.c,73,9,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"        strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_33.cpp,38,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_33.cpp,68,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_34.c,41,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_34.c,72,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_41.c,49,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_41.c,82,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_42.c,30,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_42.c,61,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_43.cpp,33,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_43.cpp,64,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_44.c,51,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_44.c,86,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_45.c,53,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_45.c,88,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_51a.c,37,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_51a.c,56,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_52a.c,37,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_52a.c,56,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_53a.c,37,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_53a.c,56,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_54a.c,37,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_54a.c,56,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_61b.c,30,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_61b.c,42,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_62b.cpp,31,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_62b.cpp,42,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_63a.c,37,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_63a.c,55,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_64a.c,37,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_64a.c,55,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_65a.c,39,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_65a.c,59,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_66a.c,38,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_66a.c,59,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_67a.c,43,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_67a.c,63,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_68a.c,41,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_68a.c,61,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_72a.cpp,42,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_72a.cpp,65,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_73a.cpp,42,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_73a.cpp,65,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
/home/input/C/testcases/CWE761_Free_Pointer_Not_at_Start_of_Buffer/CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_74a.cpp,42,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(data, BAD_SOURCE_FIXED_STRING);",60f971c6160bad19b5abc2e38c3d83c27dafc21cc225d12fa5f318ba5cf2f8ed
